coo: 37.1307079_-6.4847347;E 00:00:00;A 00:00:00;E 00:20:00;A 00:20:00;E 00:40:00;A 00:40:00;E 01:00:00;A 01:00:00;E 01:20:00;A 01:20:00;E 01:40:00;A 01:40:00;E 02:00:00;A 02:00:00;E 02:20:00;A 02:20:00;E 02:40:00;A 02:40:00;E 03:00:00;A 03:00:00;E 03:20:00;A 03:20:00;E 03:40:00;A 03:40:00;E 04:00:00;A 04:00:00;E 04:20:00;A 04:20:00;E 04:40:00;A 04:40:00;E 05:00:00;A 05:00:00;E 05:20:00;A 05:20:00;E 05:40:00;A 05:40:00;E 06:00:00;A 06:00:00;E 06:20:00;A 06:20:00;E 06:40:00;A 06:40:00;E 07:00:00;A 07:00:00;E 07:20:00;A 07:20:00;E 07:40:00;A 07:40:00;E 08:00:00;A 08:00:00;E 08:20:00;A 08:20:00;E 08:40:00;A 08:40:00;E 09:00:00;A 09:00:00;E 09:20:00;A 09:20:00;E 09:40:00;A 09:40:00;E 10:00:00;A 10:00:00;E 10:20:00;A 10:20:00;E 10:40:00;A 10:40:00;E 11:00:00;A 11:00:00;E 11:20:00;A 11:20:00;E 11:40:00;A 11:40:00;E 12:00:00;A 12:00:00;E 12:20:00;A 12:20:00;E 12:40:00;A 12:40:00;E 13:00:00;A 13:00:00;E 13:20:00;A 13:20:00;E 13:40:00;A 13:40:00;E 14:00:00;A 14:00:00;E 14:20:00;A 14:20:00;E 14:40:00;A 14:40:00;E 15:00:00;A 15:00:00;E 15:20:00;A 15:20:00;E 15:40:00;A 15:40:00;E 16:00:00;A 16:00:00;E 16:20:00;A 16:20:00;E 16:40:00;A 16:40:00;E 17:00:00;A 17:00:00;E 17:20:00;A 17:20:00;E 17:40:00;A 17:40:00;E 18:00:00;A 18:00:00;E 18:20:00;A 18:20:00;E 18:40:00;A 18:40:00;E 19:00:00;A 19:00:00;E 19:20:00;A 19:20:00;E 19:40:00;A 19:40:00;E 20:00:00;A 20:00:00;E 20:20:00;A 20:20:00;E 20:40:00;A 20:40:00;E 21:00:00;A 21:00:00;E 21:20:00;A 21:20:00;E 21:40:00;A 21:40:00;E 22:00:00;A 22:00:00;E 22:20:00;A 22:20:00;E 22:40:00;A 22:40:00;E 23:00:00;A 23:00:00;E 23:20:00;A 23:20:00;E 23:40:00;A 23:40:00;
2024-11-16;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.67;115.34;5.22;118.47;8.66;121.74;11.99;125.16;15.17;128.76;18.19;132.56;21.03;136.58;23.66;140.83;26.05;145.33;28.18;150.07;30.01;155.06;31.52;160.28;32.68;165.69;33.48;171.25;33.89;176.92;33.90;182.62;33.52;188.28;32.75;193.85;31.61;199.28;30.12;204.51;28.30;209.51;26.19;214.27;23.82;218.78;21.21;223.05;18.38;227.08;15.37;230.89;12.20;234.50;8.88;237.93;5.44;241.20;1.90;244.33;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-17;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.47;115.50;5.02;118.62;8.46;121.88;11.78;125.30;14.96;128.89;17.97;132.68;20.80;136.69;23.43;140.93;25.81;145.41;27.94;150.14;29.77;155.11;31.28;160.31;32.44;165.70;33.23;171.24;33.64;176.87;33.66;182.55;33.28;188.19;32.52;193.74;31.39;199.14;29.91;204.36;28.10;209.35;26.00;214.10;23.64;218.60;21.03;222.86;18.22;226.88;15.22;230.69;12.05;234.29;8.75;237.72;5.32;240.99;1.78;244.12;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-18;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.28;115.65;4.82;118.77;8.26;122.02;11.57;125.43;14.74;129.01;17.75;132.79;20.58;136.79;23.20;141.02;25.58;145.49;27.70;150.20;29.53;155.15;31.03;160.33;32.20;165.70;32.99;171.21;33.40;176.83;33.42;182.48;33.05;188.10;32.30;193.63;31.17;199.01;29.70;204.21;27.91;209.18;25.82;213.92;23.46;218.42;20.87;222.67;18.06;226.69;15.07;230.49;11.92;234.09;8.62;237.51;5.19;240.78;1.66;243.90;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-19;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.09;115.79;4.63;118.90;8.06;122.15;11.37;125.55;14.54;129.13;17.54;132.90;20.36;136.89;22.97;141.10;25.35;145.56;27.47;150.26;29.29;155.19;30.80;160.35;31.96;165.69;32.75;171.19;33.17;176.78;33.19;182.40;32.83;188.00;32.08;193.51;30.97;198.88;29.51;204.06;27.72;209.02;25.64;213.75;23.30;218.23;20.71;222.48;17.92;226.49;14.93;230.29;11.79;233.89;8.50;237.31;5.08;240.57;1.55;243.69;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-20;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.90;115.93;4.44;119.03;7.86;122.27;11.17;125.67;14.33;129.24;17.33;133.00;20.15;136.98;22.75;141.18;25.13;145.62;27.24;150.31;29.06;155.22;30.57;160.36;31.73;165.68;32.52;171.16;32.94;176.72;32.97;182.33;32.61;187.90;31.87;193.39;30.77;198.74;29.31;203.91;27.54;208.86;25.47;213.58;23.13;218.05;20.56;222.29;17.77;226.30;14.80;230.10;11.66;233.69;8.38;237.11;4.97;240.37;1.45;243.49;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-21;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.72;116.06;4.25;119.16;7.67;122.39;10.97;125.78;14.12;129.34;17.12;133.10;19.93;137.06;22.54;141.25;24.91;145.68;27.02;150.35;28.84;155.25;30.34;160.37;31.50;165.67;32.30;171.12;32.72;176.67;32.76;182.25;32.40;187.80;31.67;193.28;30.57;198.61;29.13;203.76;27.36;208.70;25.31;213.41;22.98;217.88;20.42;222.11;17.64;226.11;14.67;229.90;11.54;233.49;8.27;236.91;4.87;240.16;1.35;243.28;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-22;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.53;116.18;4.06;119.27;7.47;122.50;10.77;125.88;13.92;129.44;16.91;133.18;19.72;137.14;22.32;141.32;24.69;145.74;26.80;150.39;28.61;155.27;30.12;160.37;31.28;165.65;32.08;171.08;32.50;176.60;32.54;182.16;32.20;187.70;31.47;193.15;30.38;198.47;28.95;203.61;27.20;208.54;25.15;213.24;22.83;217.70;20.28;221.92;17.51;225.92;14.55;229.71;11.43;233.30;8.16;236.71;4.77;239.96;1.26;243.08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-23;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.35;116.30;3.87;119.39;7.28;122.61;10.57;125.98;13.72;129.53;16.71;133.26;19.51;137.21;22.11;141.38;24.48;145.78;26.58;150.42;28.40;155.28;29.90;160.36;31.06;165.63;31.87;171.04;32.30;176.54;32.34;182.08;32.00;187.60;31.28;193.03;30.20;198.33;28.78;203.46;27.03;208.38;24.99;213.07;22.69;217.52;20.14;221.74;17.39;225.74;14.44;229.52;11.33;233.11;8.07;236.52;4.68;239.77;1.18;242.88;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-24;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.16;116.41;3.68;119.49;7.09;122.70;10.38;126.07;13.53;129.61;16.51;133.34;19.31;137.27;21.91;141.43;24.27;145.82;26.37;150.44;28.19;155.29;29.69;160.35;30.85;165.60;31.66;170.99;32.09;176.47;32.14;181.99;31.81;187.49;31.10;192.91;30.03;198.20;28.61;203.31;26.88;208.21;24.85;212.90;22.55;217.34;20.02;221.56;17.27;225.55;14.33;229.33;11.23;232.92;7.98;236.32;4.60;239.57;1.10;242.69;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-25;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.02;116.51;3.50;119.59;6.91;122.80;10.19;126.16;13.33;129.69;16.31;133.41;19.11;137.33;21.70;141.48;24.06;145.86;26.16;150.46;27.98;155.30;29.48;160.34;30.65;165.57;31.46;170.93;31.89;176.40;31.95;181.90;31.63;187.38;30.92;192.78;29.86;198.06;28.46;203.16;26.73;208.05;24.71;212.73;22.43;217.17;19.90;221.38;17.16;225.37;14.23;229.15;11.13;232.73;7.89;236.14;4.52;239.38;1.03;242.49;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-26;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.19;116.61;3.32;119.68;6.72;122.88;10.00;126.23;13.14;129.76;16.12;133.47;18.92;137.38;21.50;141.52;23.86;145.88;25.96;150.48;27.78;155.29;29.28;160.32;30.45;165.53;31.26;170.88;31.70;176.32;31.77;181.81;31.45;187.27;30.75;192.66;29.70;197.92;28.30;203.01;26.59;207.89;24.58;212.56;22.30;217.00;19.79;221.21;17.06;225.19;14.14;228.97;11.05;232.55;7.81;235.95;4.45;239.20;0.97;242.30;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-27;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.37;116.70;3.14;119.76;6.54;122.96;9.82;126.30;12.95;129.82;15.93;133.52;18.72;137.43;21.31;141.55;23.67;145.90;25.77;150.48;27.58;155.29;29.08;160.30;30.26;165.49;31.07;170.82;31.52;176.25;31.59;181.71;31.28;187.16;30.59;192.53;29.55;197.78;28.16;202.86;26.45;207.73;24.46;212.39;22.19;216.83;19.68;221.03;16.96;225.01;14.05;228.79;10.97;232.36;7.74;235.77;4.38;239.01;0.91;242.12;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-28;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.54;116.78;2.96;119.84;6.36;123.03;9.64;126.37;12.77;129.88;15.74;133.57;18.53;137.47;21.12;141.58;23.48;145.92;25.57;150.49;27.39;155.27;28.89;160.27;30.07;165.44;30.89;170.75;31.34;176.16;31.41;181.61;31.11;187.05;30.44;192.40;29.40;197.64;28.02;202.71;26.33;207.58;24.34;212.23;22.08;216.66;19.58;220.86;16.87;224.84;13.97;228.61;10.89;232.18;7.67;235.59;4.32;238.83;0.86;241.94;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-29;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.71;116.86;2.79;119.91;6.19;123.09;9.46;126.43;12.59;129.93;15.56;133.61;18.35;137.50;20.93;141.60;23.29;145.93;25.39;150.48;27.20;155.25;28.71;160.23;29.89;165.39;30.71;170.69;31.17;176.08;31.25;181.51;30.95;186.93;30.29;192.28;29.26;197.50;27.89;202.56;26.21;207.42;24.23;212.07;21.98;216.49;19.49;220.69;16.79;224.66;13.89;228.43;10.83;232.01;7.61;235.41;4.27;238.65;0.81;241.76;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-11-30;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.62;119.97;6.01;123.15;9.28;126.48;12.41;129.97;15.38;133.65;18.17;137.53;20.75;141.62;23.11;145.93;25.21;150.47;27.02;155.23;28.53;160.19;29.71;165.33;30.54;170.62;31.00;175.99;31.09;181.41;30.80;186.81;30.14;192.15;29.13;197.36;27.77;202.41;26.09;207.26;24.12;211.90;21.89;216.32;19.41;220.52;16.71;224.49;13.82;228.26;10.77;231.84;7.56;235.23;4.22;238.48;0.77;241.58;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-01;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.45;120.03;5.84;123.20;9.11;126.52;12.24;130.01;15.21;133.68;17.99;137.55;20.58;141.63;22.93;145.93;25.03;150.46;26.85;155.20;28.36;160.15;29.54;165.28;30.38;170.54;30.84;175.90;30.94;181.31;30.66;186.69;30.01;192.01;29.00;197.22;27.65;202.26;25.99;207.11;24.03;211.74;21.80;216.16;19.33;220.35;16.64;224.32;13.76;228.09;10.71;231.66;7.51;235.06;4.18;238.31;0.74;241.41;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-02;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.29;120.08;5.68;123.25;8.94;126.56;12.07;130.04;15.04;133.70;17.82;137.56;20.40;141.63;22.76;145.92;24.86;150.44;26.68;155.17;28.19;160.10;29.38;165.21;30.22;170.46;30.69;175.81;30.79;181.20;30.52;186.57;29.88;191.88;28.88;197.07;27.54;202.11;25.89;206.95;23.94;211.58;21.72;216.00;19.26;220.18;16.58;224.16;13.71;227.92;10.67;231.50;7.47;234.90;4.15;238.14;0.71;241.24;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-03;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.13;120.13;5.51;123.29;8.78;126.59;11.90;130.06;14.87;133.72;17.66;137.57;20.24;141.63;22.59;145.91;24.69;150.41;26.51;155.13;28.03;160.05;29.22;165.15;30.07;170.38;30.55;175.71;30.66;181.09;30.39;186.45;29.76;191.75;28.77;196.93;27.44;201.96;25.79;206.80;23.85;211.43;21.64;215.83;19.19;220.02;16.52;223.99;13.66;227.76;10.63;231.33;7.44;234.73;4.12;237.97;0.69;241.08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-04;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.97;120.16;5.35;123.32;8.62;126.62;11.74;130.08;14.71;133.73;17.49;137.57;20.07;141.62;22.43;145.89;24.53;150.38;26.36;155.09;27.88;159.99;29.07;165.07;29.92;170.30;30.41;175.61;30.53;180.98;30.27;186.33;29.65;191.62;28.67;196.79;27.35;201.81;25.71;206.64;23.78;211.27;21.58;215.68;19.13;219.86;16.47;223.83;13.62;227.60;10.59;231.17;7.41;234.57;4.10;237.81;0.67;240.91;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-05;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.81;120.19;5.20;123.34;8.46;126.64;11.59;130.09;14.55;133.73;17.33;137.56;19.92;141.61;22.27;145.87;24.38;150.35;26.21;155.04;27.73;159.93;28.93;165.00;29.78;170.21;30.28;175.51;30.40;180.86;30.15;186.21;29.54;191.48;28.57;196.65;27.26;201.66;25.63;206.49;23.71;211.11;21.52;215.52;19.08;219.71;16.43;223.68;13.58;227.44;10.57;231.02;7.39;234.42;4.09;237.66;0.66;240.76;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-06;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.66;120.22;5.05;123.36;8.31;126.65;11.43;130.10;14.40;133.73;17.18;137.55;19.76;141.59;22.12;145.84;24.23;150.30;26.06;154.99;27.59;159.87;28.79;164.92;29.65;170.12;30.15;175.41;30.29;180.75;30.05;186.08;29.44;191.35;28.48;196.51;27.18;201.52;25.56;206.34;23.65;210.96;21.47;215.37;19.04;219.55;16.40;223.52;13.56;227.29;10.54;230.86;7.38;234.26;4.08;237.50;0.66;240.61;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-07;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.51;120.24;4.90;123.37;8.16;126.65;11.28;130.10;14.25;133.72;17.03;137.54;19.62;141.56;21.98;145.80;24.09;150.26;25.92;154.93;27.45;159.80;28.66;164.84;29.53;170.02;30.04;175.30;30.18;180.63;29.95;185.95;29.35;191.22;28.40;196.37;27.11;201.37;25.50;206.19;23.59;210.81;21.42;215.21;19.00;219.40;16.37;223.37;13.54;227.14;10.53;230.71;7.37;234.11;4.08;237.36;0.66;240.46;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.37;120.25;4.75;123.38;8.01;126.65;11.14;130.09;14.10;133.71;16.89;137.51;19.48;141.53;21.84;145.76;23.95;150.21;25.79;154.86;27.32;159.72;28.54;164.75;29.41;169.93;29.93;175.20;30.07;180.51;29.85;185.83;29.26;191.08;28.32;196.23;27.04;201.23;25.44;206.05;23.55;210.66;21.38;215.06;18.97;219.25;16.35;223.22;13.52;226.99;10.52;230.57;7.37;233.97;4.08;237.21;0.67;240.32;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-09;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.22;120.25;4.61;123.38;7.87;126.65;11.00;130.08;13.96;133.69;16.75;137.49;19.34;141.49;21.70;145.71;23.82;150.15;25.66;154.80;27.20;159.64;28.42;164.66;29.30;169.83;29.82;175.09;29.98;180.40;29.77;185.70;29.19;190.95;28.25;196.09;26.98;201.08;25.39;205.90;23.51;210.52;21.35;214.92;18.95;219.10;16.33;223.08;13.51;226.85;10.52;230.42;7.37;233.83;4.09;237.07;0.69;240.18;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-10;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.09;120.25;4.47;123.37;7.74;126.63;10.86;130.06;13.83;133.66;16.62;137.45;19.21;141.45;21.57;145.66;23.69;150.09;25.54;154.73;27.09;159.56;28.31;164.57;29.20;169.72;29.73;174.97;29.89;180.27;29.69;185.57;29.12;190.81;28.19;195.95;26.93;200.94;25.35;205.76;23.47;210.37;21.33;214.77;18.94;218.96;16.32;222.94;13.51;226.71;10.53;230.29;7.39;233.69;4.11;236.94;0.71;240.04;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-11;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.95;120.24;4.34;123.36;7.60;126.61;10.73;130.03;13.70;133.63;16.49;137.41;19.08;141.40;21.45;145.61;23.57;150.02;25.42;154.65;26.98;159.48;28.21;164.48;29.10;169.62;29.64;174.86;29.81;180.15;29.62;185.44;29.06;190.68;28.14;195.81;26.89;200.80;25.32;205.61;23.45;210.23;21.31;214.63;18.93;218.82;16.32;222.80;13.52;226.57;10.54;230.15;7.40;233.56;4.13;236.81;0.74;239.91;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-12;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.82;120.22;4.21;123.34;7.48;126.59;10.60;130.00;13.57;133.59;16.37;137.37;18.96;141.35;21.34;145.54;23.46;149.95;25.32;154.57;26.87;159.39;28.11;164.38;29.01;169.51;29.56;174.74;29.74;180.03;29.55;185.31;29.00;190.54;28.10;195.67;26.85;200.66;25.29;205.47;23.43;210.09;21.30;214.49;18.92;218.68;16.33;222.66;13.53;226.44;10.56;230.02;7.43;233.43;4.16;236.68;0.77;239.79;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-13;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.70;120.20;4.09;123.31;7.35;126.56;10.48;129.96;13.45;133.54;16.25;137.32;18.85;141.29;21.23;145.48;23.36;149.88;25.22;154.49;26.78;159.29;28.02;164.27;28.93;169.40;29.48;174.62;29.67;179.90;29.50;185.18;28.95;190.41;28.06;195.54;26.82;200.52;25.27;205.34;23.42;209.95;21.30;214.36;18.93;218.55;16.34;222.53;13.55;226.31;10.58;229.90;7.46;233.31;4.19;236.56;0.81;239.67;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-14;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.58;120.17;3.97;123.28;7.23;126.52;10.37;129.92;13.34;133.49;16.14;137.26;18.74;141.23;21.12;145.41;23.26;149.80;25.12;154.40;26.69;159.20;27.94;164.17;28.86;169.29;29.42;174.50;29.62;179.78;29.45;185.05;28.92;190.28;28.03;195.40;26.80;200.39;25.26;205.20;23.42;209.82;21.30;214.23;18.94;218.42;16.36;222.40;13.57;226.18;10.61;229.77;7.49;233.19;4.24;236.44;0.86;239.55;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
2024-12-15;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.46;120.14;3.85;123.24;7.12;126.47;10.25;129.87;13.23;133.44;16.03;137.20;18.64;141.16;21.02;145.33;23.16;149.71;25.03;154.31;26.61;159.10;27.87;164.06;28.79;169.17;29.36;174.38;29.57;179.65;29.41;184.92;28.88;190.14;28.01;195.27;26.79;200.25;25.25;205.07;23.42;209.69;21.31;214.10;18.96;218.29;16.38;222.28;13.60;226.06;10.65;229.66;7.53;233.07;4.28;236.33;0.91;239.44;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;
